P46934	Q96FV9
O15304	Q8N726
Q86XK2	Q9NZJ0
Q969H0	Q9Y5W3
Q6ZNA4	P61956
Q9NZJ0	O14757
P46934	P37231
Q00987	P24522
Q9UKC9	O00459
Q9Y297	P10912
Q9UNL4	Q04206
O43255	Q13625
Q14669	P35712
Q9Y4B6	Q9Y3Z3
Q969Q1	P06576
O76064	P54132
P0CI25	P54132
Q9NX47	O95140
P22681	P35222
Q13309	P03372
P98170	O43353
O95198	Q96J92
Q9Y4K3	Q9BXM7
Q8N2H9	O43353
Q9Y4K3	P42345
Q9HCE7	O15169
Q9UM11	P48431
Q9Y297	Q9UM11
Q9UNE7	Q9BZS1
Q9HAU4	Q9BUZ4
Q9BUZ4	Q9HAU4
Q9H0F5	P04637
Q9C0C7	Q14457
Q12834	Q9UPP1
Q9UNE7	Q8N6T7
Q13309	P61587
Q9HCE7	Q92519
P46934	O95835
P22681	P27986
O94955	P24864
Q15751	P48436
Q9UKA1	O95863
Q9UM11	Q9P2P5
Q8WXH5	O75553
Q9Y297	Q92519
Q86YT6	P54132
P37231	P15941
Q9UNE7	Q8TCG1
Q8NHY2	P50991
Q86Y13	P54253
Q6ZN04	O95149
Q9UMS4	P15927
Q9UMS4	P27694
Q8WXH4	P04843
P46934	Q00987
Q9UKV5	P11441
O95071	O75469
O14543	O60674
O14543	P40189
Q7Z6Z7	Q9UIF7
Q9Y297	P49841
Q13489	P10914
Q96EP0	Q9Y6K9
Q9Y2M5	P29590
Q00987	Q96AQ6
Q9Y297	Q01664
Q9UNE7	P63241
Q00987	P15259
Q9UNE7	Q9Y4K3
Q9Y574	Q02363
Q2Q1W2	Q6ZN17
Q9Y4K3	Q99538
Q99496	P23921
P35226	P23921
Q13490	Q86VP3
Q13489	Q86VP3
Q969H0	P49715
P46934	P21860
Q9NVW2	P16949
Q8NCQ5	Q9UJA2
Q9HAU4	Q9Y297
Q96GF1	O14641
Q05086	Q9Y5K5
Q6PJ69	Q8NDV7
Q14258	Q9UKV5
Q5XUX0	Q9H211
P78317	P54253
Q9H992	P10636
Q9UNE7	Q16584
Q9NZJ0	Q13569
P98170	Q99759
P50876	P78527
Q00987	Q9GZR7
Q99496	Q9C0C7
P0C2W1	Q96IZ0
Q969K3	Q9Y239
Q8IYU2	Q96CV9
Q9UM11	Q96C86
Q13049	P04198
O60260	Q9NX09
Q9BYM8	P17252
Q9Y297	Q13009
P38398	P04908
Q9Y297	P06493
Q9UPN9	Q9H6R0
Q9Y297	O14503
Q9UKB1	O14503
P29372	Q15257
P46934	Q9UBF6
Q9UNE7	O75460
Q8NG06	O14576
Q9BY78	Q86WV6
O00308	Q9H074
Q8N5Z5	Q9BT92
P29372	Q9NRP7
O43791	P35659
Q96FA3	P41182
O95714	Q9Y2K6
O00308	Q9UM47
O60260	P09936
Q9UKB1	O60343
Q9Y314	P67775
Q96AX9	Q9NQC7
O60260	P54829
Q8NFZ0	Q06609
O60260	Q99714
P38398	O14818
Q9Y4K3	P36897
Q9UPN9	P35222
Q96ME1	Q9UJT9
Q13309	P38398
P46934	Q9H4B6
Q9Y4B6	P30153
Q9UK99	Q9HCE7
Q86YT6	P78504
Q12899	Q14653
Q9UNE7	P56817
Q9UJT9	O15392
Q5XPI4	P19838
P46934	Q9Y4H2
Q969H0	Q16204
Q8N8N0	Q7L523
Q96EP0	Q13077
Q969V5	O75385
Q00987	O15350
Q9UKC9	Q96P20
O94952	Q9Y6B2
Q96T88	P04637
Q9NXK8	P30838
Q5XUX0	Q00987
Q5U5R9	O75925
Q6X9E4	Q8N6P7
Q7Z6Z7	Q13105
Q8NHY2	P46527
O60260	Q8IXI2
P46934	Q01628
Q9UNE7	P60484
P46934	P23759
Q9UM11	P23760
O43791	Q12809
P46934	Q969T9
Q9UM11	P51955
O60260	P14635
O60260	P51955
Q969V5	O15350
Q8N448	P49757
Q13309	P12830
Q8TDB6	P06899
Q9BVG3	Q9H257
Q92844	O95147
Q07869	P10415
O95628	Q96T37
Q14145	Q86YC2
Q13490	P55060
Q8NHM5	P01100
O60260	Q13501
O43255	O96017
Q00987	P10276
P41002	Q99741
Q969Q1	P10827
Q9H0A0	Q00987
Q13114	O43318
Q9NVW2	Q00987
Q96PU5	P62745
Q00987	P46695
Q9UF56	Q9UMX1
Q8ND25	Q03135
O43791	Q9UBN7
Q969H0	Q9H3D4
Q969H0	P35659
Q969H0	Q16665
Q969H0	P21359
Q969H0	Q00653
Q969H0	Q99062
Q969H0	Q96BA8
Q969H0	Q70SY1
Q969H0	Q96GD4
Q969H0	P36956
Q969H0	P49716
Q969H0	P17275
Q969H0	Q9Y2Y9
Q969H0	Q14494
Q969H0	Q15583
Q969H0	P04150
Q969H0	Q9Y6Q9
Q969H0	Q9UBK2
Q969H0	P11388
Q969H0	P15056
Q969H0	Q07820
Q969H0	P53805
Q969U6	Q12929
Q969U6	Q9Y238
Q8N3Y1	Q9BQQ3
Q8N3Y1	P18065
Q8N3Y1	P35568
Q8N3Y1	Q8IZP1
Q8N3Y1	Q92918
Q5XX13	P45973
Q9UKB1	Q76N32
Q9UKB1	P53805
Q9UKB1	O15534
Q9UKB1	O15055
Q9UKB1	Q53EL6
Q9UKB1	Q13127
Q9UKB1	Q9HAW4
Q9UKB1	Q9P2F8
Q9UKB1	Q8TB45
Q9UKB1	Q12959
Q9UKB1	P46937
Q9UKB1	Q8IYD8
Q9UKB1	Q9UKT4
P41002	O43303
P41002	P31350
Q9UK22	P29033
Q9UK22	Q9UHB4
Q9UK22	P78324
Q9UK99	Q9NXK8
Q9NRD1	O75882
Q9NRD1	P02786
Q9Y3I1	P16150
Q9UK97	Q9Y4R8
Q9UK97	O43156
Q9UK96	P10415
Q8NCQ5	P08183
Q8NFZ0	P84077
Q8NEZ5	O75164
Q8TCJ0	O96004
Q8TCJ0	P61371
Q8TCJ0	P52952
Q5XUX0	Q9NPB6
Q969P5	Q16558
Q9UH90	P35568
Q9H4M3	Q9UPW8
Q13309	P20248
Q13309	Q13415
Q13309	Q9HCS4
Q13309	O15553
Q13309	P35232
Q13309	P51587
Q13309	O60934
Q13309	P31749
Q13309	P52333
Q13309	Q9NTG7
Q13309	Q9Y297
Q9Y297	O95999
Q9Y297	O43734
Q9Y297	P51617
Q9Y297	P10070
Q9Y297	P10071
Q9Y297	P46937
Q9Y297	Q00613
Q9Y297	Q14494
Q9Y297	Q16236
Q9Y297	P78545
Q9Y297	P04637
Q9Y297	P42224
Q9Y297	Q8N907
Q9Y297	Q15672
Q9Y297	P78543
Q9Y297	P62324
Q9Y297	Q6PGQ7
Q9Y297	Q9NYP9
Q9Y297	P24385
Q9Y297	O95997
Q9Y297	Q9HAW4
Q9Y297	Q9NS23
Q9Y297	P42574
Q9Y297	O43521
Q9Y297	Q07820
Q9Y297	Q14103
Q9Y297	Q9BZB8
Q9Y297	Q15717
Q9Y297	P54274
Q9Y297	P35226
Q9Y297	Q16875
Q9Y297	P19235
Q9Y297	P15260
Q9Y297	Q13651
Q9Y297	O75365
Q9Y297	Q8TB45
Q9Y297	O60346
Q9Y297	P01112
Q9Y297	P02751
Q9Y297	A0A1B0GVQ0
Q9Y297	Q14247
Q9Y297	P98174
Q9Y297	Q5JSP0
Q9Y297	P12830
Q9Y297	Q96K76
Q9Y297	Q10589
Q9UKT7	Q16526
Q9UKA2	O75164
Q9UKA1	P00519
Q9UJT9	O14965
Q8NHM5	Q16777
Q9NXK8	P13010
Q8N1E6	Q16828
Q8N1E6	O43623
Q8N1E6	O95863
Q8N1E6	Q15672
Q9UF56	Q9BX63
Q6PCT2	P63000
Q6PCT2	P61586
Q6PCT2	Q01638
Q9UKT6	Q16526
Q9UKT6	Q49AN0
Q6P050	Q14315
Q13191	P00533
Q00987	O15151
P22681	P08581
Q969H0	P01106
Q969H0	P10242
Q9UPN9	Q13485
O15151	Q00987
Q969H0	P05412
Q96M02	P04637
Q13309	Q9H211
Q13309	P46527
Q8NG27	Q9Y5V3
Q9UKV5	P08684
Q9UNE7	P08684
Q00987	P61254
Q7Z6E9	P67809
Q9NZJ0	P38936
P46934	O75843
Q9H4P4	O60260
Q96J02	Q16621
Q00987	P08069
P46934	P08069
Q14669	Q13564
P46934	P60484
P46934	P24928
Q96PM5	O14579
Q6ZNA4	P12757
P19474	Q02556
O43255	O75925
Q14258	P03372
Q9Y4K3	Q9Y6K9
Q9P253	Q9NZ52
Q9UNE7	P54253
Q9HCE7	Q15797
P19474	Q13107
O60260	P49792
Q9H0M0	Q13887
Q9UNE7	P13569
P21580	Q13546
P46934	P04629
Q8IUQ4	Q9Y6H5
O43255	P37840
Q00987	Q92831
P40337	Q9Y2K6
Q9UKB1	P17181
Q9BYM8	P48200
O60260	Q99497
Q9UNE7	P11142
Q00987	P32121
P0C2W1	O15350
Q96J02	Q9Y5X1
Q8WY64	P01130
P46934	Q9NV92
Q9UKT5	P24385
Q9UNE7	Q15797
Q9UNE7	P04637
P46934	Q07912
Q5XUX0	P24385
Q7Z6J0	Q8WUM4
Q7Z6J0	P48048
Q12834	P14635
Q7Z6Z7	P04637
O43734	Q9Y4K3
Q8IUQ4	P37840
P19474	O14920
P46934	P00533
Q969P5	O00303
Q9UJP4	Q96GD4
Q969Q1	P55036
Q9UNE7	P55036
O00308	Q01860
P46934	Q15303
Q9HCE7	Q99717
Q9UNE7	Q99933
Q96DX5	P12277
Q96JP5	Q99558
Q9UNE7	P04626
Q96PU5	Q9NV92
Q9UNE7	P37840
Q9UNE7	P10275
Q13263	P04637
Q99496	Q6FI13
Q9Y4K3	P04629
Q96J02	Q15796
O76064	P12004
Q9Y297	Q00653
Q12834	O95997
Q9UNE7	P04049
Q7Z6M2	P67809
Q9Y297	P30304
Q9UKA1	P48200
Q13233	P28482
Q96EP0	P05771
P78317	P29590
Q00987	Q01094
P29372	P67775
Q9Y297	P35222
Q9Y297	P53805
Q13309	Q08999
O95155	Q99689
Q96PM5	Q9Y5M8
Q9UNE7	Q9UPR3
Q00987	Q9H2X6
Q9Y297	P30291
Q9UKB1	P30291
Q9Y297	P19838
Q13490	Q05195
O95714	P23025
Q13309	P38936
Q12834	O60566
Q9Y4K3	Q9UDY8
Q13490	Q9Y6K9
O76064	P16104
Q00987	Q9Y6B2
Q9NW38	Q9BXW9
Q9Y4K3	Q92985
Q9HCE7	O15105
Q9HCE7	Q9BUZ4
Q9UKB1	P25963
Q9NZJ0	Q9H211
P40337	Q8TEY7
O75150	Q9UQ80
Q13309	P49918
P38398	P16104
Q86WB0	P14635
Q13309	P55895
Q13309	Q99607
Q9NZJ0	P04637
Q13309	P24864
Q969P5	P15172
Q8WVD3	Q9NQB0
Q12834	P51955
Q9Y297	Q8NF37
O60260	P24864
Q7Z6Z7	P04198
Q9HCE7	P45974
Q9HCE7	Q9Y2U5
Q9HCE7	Q8N0X7
Q13216	P0DP91
P40337	Q16665
P22681	P00533
Q14145	Q16236
Q969H0	P24864
P22681	P00519
P22681	P43405
Q13489	O95999
O95071	Q92547
Q8TBB1	P49757
Q13490	Q92844
O60260	O15354
O60260	Q9Y6H5
Q96PM5	P04637
P98170	Q9Y2U5
Q14258	O95786
Q86TM6	O15354
Q5VTB9	O75182
P38398	Q99708
Q6VVB1	B3EWF7
P98170	P55211
Q96J02	O15350
Q9UNE7	Q8WY41
Q9UNE7	P10636
Q9NS56	P04637
Q96PU4	Q8WW12
P98170	Q9NR28
Q13490	Q9NR28
Q9NS91	P12004
Q96EP1	P53350
Q05086	P54725
Q9NV58	P00441
Q6VVB1	Q9UQK1
Q9H0M0	Q15303
Q9Y6I7	Q9H2X6
Q9HCE7	P61586
Q969H0	O96020
Q96PM5	P46527
Q8IUQ4	P35222
Q00987	P27695
Q05086	P04083
O60291	Q99816
Q9NS56	Q99801
Q9Y297	P25963
Q96J02	P45985
Q9H0M0	Q9H3D4
P98170	P60484
Q99942	Q9P055
P38398	P52434
Q9Y4K3	O43318
P53804	P31749
Q8WV44	P05771
Q00987	P10275
Q05086	P04637
Q8IUQ4	Q9H2X6
Q9NVW2	P54274
Q86TM6	P04637
Q99942	P49023
Q05086	Q14160
Q9Y4K3	P31749
Q8IUQ4	Q9UPY8
Q9NW38	Q9NVI1
Q8IUD6	O95786
Q9Y252	P10275
Q6UWE0	Q99816
Q5VTR2	Q9UQ80
Q13049	Q8N2W9
Q8WVD3	Q9UJU2
Q96EP1	Q13547
Q14527	P12004
Q9Y6I7	Q92813
Q9NV58	Q9Y6H5
Q9P2G9	Q13702
O60260	Q16342
Q8TEB7	P29965
P22681	P08069
Q13490	Q13546
Q13489	Q13546
P38398	P23258
Q05086	P54727
Q92844	Q13546
Q00987	P12956
Q13490	P42574
Q13490	P55210
Q05086	P29590
Q9UNE7	P54252
Q00987	Q08499
Q96PM5	Q9Y253
Q9H4P4	Q9NR09
Q96J02	Q9H3M7
Q13489	Q13114
Q96PU5	P84022
Q9ULV8	P12931
Q9H6Y7	Q96BI1
Q9NYG5	O95997
Q9UNE7	P04150
P22681	P16234
O15524	O60674
P22681	P06239
P22681	P51692
P22681	P35968
Q13191	P43405
P22681	P22607
Q13191	P19174
Q92466	Q01831
Q86XK2	P04637
P40337	Q99814
P22681	P11362
P22681	P40189
Q969H0	P42345
Q969H0	P04198
Q00987	P06400
Q00987	Q13469
Q00987	P12830
O43791	Q9UER7
Q969H0	P46531
O43791	P03372
Q8TEL6	P01106
Q9BR09	P35222
Q5T447	Q9UNK0
Q5T447	Q9H2D6
Q76N89	O14640
Q96J02	Q16630
Q13233	P15408
Q9P0N8	P02786
Q5T0T0	P01911
Q5T0T0	P01903
Q86YT6	O00548
Q96AX9	Q9NR61
Q8WY64	Q14114
Q96PU5	Q99250
Q96PU5	P37088
P46934	P17302
P46934	Q16655
P46934	Q99816
P46934	P43405
P46934	P46934
Q9UDY8	Q9Y6K9
Q9P2E8	P01730
Q86YJ5	P15151
Q86YJ5	Q9BV40
Q8TCQ1	P01730
Q00987	Q92993
Q00987	Q00987
Q00987	O60936
Q00987	O15273
Q86YT6	P53355
Q9HCI7	P04637
Q96PU5	Q96PU5
Q96PU5	Q01959
Q96PU5	Q9NY46
P46934	P10275
A8MQ27	Q9NR61
Q6ZW49	P12004
Q96FA3	P51617
P98170	Q8N668
Q9UKV5	P04035
Q12834	P46527
Q9H2C0	P46821
Q6TDP4	Q13002
O43791	P35226
Q7Z569	Q9UNH5
Q99728	P38398
Q13191	Q13191
P22681	P54762
P22681	P08648
P22681	P15498
P22681	O14964
P22681	P07948
P22681	Q96B97
Q9UNE7	P35869
Q9UNE7	Q9UNE7
Q9UNE7	O00141
Q7L5Y6	Q13085
Q8NHY2	O00763
Q7L5Y6	P04637
Q96JY6	P42224
Q96JY6	Q04206
O60260	P68363
O60260	P07437
Q7Z419	O60294
Q9NVW2	P53667
Q9NVW2	Q92769
P19474	P46527
Q9Y297	Q9NX09
Q9Y297	Q9UKT4
Q99618	P30291
Q13309	Q9NS23
Q13309	P17542
Q12834	Q01196
Q9H2C0	Q66K74
O43791	P05412
O75150	Q96A08
P22681	Q8WU20
Q9UNE7	Q92731
Q9UNE7	Q13950
Q9UNE7	P84022
Q9UNE7	P17542
Q66K89	P04637
Q05086	P49815
O15524	P35568
O14508	O14543
O14543	P35568
O14543	Q9Y4H2
P40337	Q9Y2N7
P40337	P48200
Q8IYU2	P24385
Q96J02	O95999
Q96J02	P55957
Q96J02	Q15303
Q7Z6J0	O14964
Q8IUQ4	Q9GZT9
Q8IUQ4	P29590
Q8IUQ4	P51825
Q8IUQ4	Q16665
Q8IUQ4	Q9NWT6
Q8IUQ4	P49757
Q8IUQ4	P98161
Q8IUQ4	P08247
O43255	Q92667
Q9HCE7	Q9NZ63
Q9HCE7	Q9H8M7
Q9HCE7	P09769
Q9HCE7	P17252
Q9HCE7	Q14247
Q9HCE7	O76080
Q9HAU4	Q9Y3C5
Q9HAU4	Q13485
P21580	P21580
O60784	Q15742
Q9Y4K3	P49116
Q9BZY9	Q9BZY9
Q9H0M0	O43541
Q9H0M0	P36897
Q9H0M0	Q13950
Q9UKV5	P01009
Q9UKV5	P04114
Q5TC82	Q9Y6W8
Q8WZ73	Q8WZ73
Q6PCD5	P04637
Q8TEB7	P52566
Q8WVD3	Q8WVD3
Q5VTB9	Q5VTB9
Q9NVW2	O43679
P78317	P78317
Q9Y252	P53667
Q9Y297	Q12959
Q9Y297	Q00987
Q9Y297	O15534
Q9Y297	P84022
Q9NXK8	P49918
Q969P5	Q12778
Q8TCQ1	P02786
Q8TCQ1	P42081
Q9H992	Q9H992
Q86YJ5	O60486
Q86YJ5	Q9UHN6
Q00987	Q92793
Q00987	Q8N9B5
Q86YT6	Q86YT6
Q86YT6	Q9NYJ7
Q86YT6	Q9NR61
Q969V5	O00429
Q8WY64	Q8WY64
Q96PU5	Q9UQD0
Q96PU5	Q15858
Q96PU5	Q9Y5Y9
P46934	P07550
P46934	O75113
P46934	P43005
A8MQ27	Q9NYJ7
O43663	P04908
Q8TEB7	Q01151
Q8N6D2	P27449
Q99728	P24928
Q13191	Q96B97
P22681	P22455
P22681	Q04912
Q96EP1	Q14807
Q9UNE7	P60321
Q9UNE7	Q13043
Q05086	Q16611
Q05086	Q15334
Q05086	Q9HD26
Q9Y575	P20333
O15524	Q04206
P40337	P41743
P40337	P62487
Q9NWZ3	Q96FA3
Q96J02	Q14511
Q96J02	Q96J02
Q96J02	P46531
Q9UKB1	P35222
Q9UKB1	Q9UKB1
Q9UKB1	P19838
Q13309	P01106
Q13309	P35222
Q13309	Q9UMW8
Q8IUQ4	P10242
Q8IUQ4	Q96RU7
O43255	Q9GZT9
O43255	P29590
Q9HCE7	Q6ZTN6
Q9HCE7	Q8N8V4
Q9HCE7	P21709
Q9HCE7	P07332
Q9HCE7	Q99988
Q9HCE7	O00291
Q9HCE7	P05129
Q9HCE7	P80192
Q9HCE7	P51955
Q9HCE7	Q9Y508
Q9HCE7	Q8NFZ5
Q9HCE7	O60784
Q9HCE7	Q13950
Q9HAU4	Q15797
Q86TM6	P04035
Q86TM6	P10636
Q86TM6	Q8WZ42
Q9Y4K3	O43353
Q9Y4K3	Q9Y4K3
Q9Y577	Q14653
P36406	Q9Y4K3
Q13049	Q96EV8
Q969Q1	P05976
P53804	P31751
P53804	Q9Y243
Q9NWF9	Q9NWF9
Q969K3	P04637
Q9Y297	Q13485
Q13309	P78543
Q13309	Q12778
Q13309	O00233
Q8IUQ4	Q9P212
Q8IUQ4	O75525
O43255	Q16633
Q9HCE7	Q8IZ07
Q9HCE7	P08133
Q9HCE7	Q9NWM3
Q9HCE7	P06239
Q9HCE7	Q96KG9
Q9HCE7	Q5BJF6
Q9HCE7	P16234
Q8TCQ1	P01903
Q9NX47	Q8IWA4
Q5T0T0	P42081
Q86YJ5	Q6BAA4
Q86YJ5	Q8NHL6
Q86YJ5	Q12913
Q96AX9	Q9NYJ7
Q9UHC7	Q7Z7B0
Q9UHC7	P54098
Q96PU5	P49281
P46934	Q9UKG1
P46934	Q9NYA4
P46934	P19634
P46934	P07948
P46934	Q9BT67
O95155	O95997
O95071	Q9BPZ3
O00308	P24928
Q9UKV5	P13569
Q12834	P38936
Q13490	Q9Y6D9
Q13490	Q13077
Q13489	Q13601
Q99728	P03372
Q99728	P16104
P22681	P06241
P22681	O94875
P22681	P08138
P22681	O43521
Q9UNE7	Q9UM73
Q9UNE7	P03372
Q9UNE7	Q9Y6Q9
Q9UNE7	P00441
Q8NHY2	Q53ET0
Q05086	Q12959
P22681	P55085
P22681	P48736
P22681	O43597
P22681	P07333
Q9UNE7	O60762
Q9UNE7	Q01196
Q9UNE7	P80370
Q9UNE7	P31645
O15524	P07948
O15524	Q9Y4H2
O75159	P00533
P40337	O14503
P40337	P02751
Q9UII4	P22392
Q96J02	Q9H3D4
P48742	P53667
Q8TCQ1	Q30154
Q96FA3	Q15311
O00623	P50542
O43663	Q96KK5
Q9Y297	P18848
Q9Y297	P16471
Q9Y297	O00221
Q969P5	P15173
Q9Y3I1	Q13490
Q969U6	P49815
Q13309	P24385
O14543	Q9Y286
P51617	Q96FA3
Q96J02	Q13118
Q9NX47	O00429
Q5T0T0	Q30154
Q86YJ5	P01730
Q86YJ5	P10586
Q86YJ5	Q13291
Q00987	P49407
Q96AX9	O00548
P46934	Q9HC16
P46934	P42566
P46934	Q9Y4G8
P46934	Q9NZ52
Q9Y314	P19235
O60260	P37840
Q9HCE7	Q9UKE5
Q9HCE7	P67936
Q9HCE7	Q13404
Q9HAU4	P36897
Q86TM6	Q92542
Q92844	Q13114
O94972	O94972
Q05086	Q9Y6Q9
Q8IWV7	P08100
P98170	O43318
Q96PM5	Q5T7V8
Q14145	Q96HS1
Q13489	Q9UDY8
P22681	Q8TBZ2
Q13309	P50750
Q13309	P50616
Q13309	P98174
Q13309	P25963
Q13309	O00221
Q9HCE7	P19784
Q9HCE7	P60002
Q9HCE7	Q9P2X3
Q9HCE7	P26038
Q9HCE7	Q8N6M0
Q9HCE7	Q13492
Q9HAU4	P61224
Q86TM6	P10909
Q86TM6	P31645
Q86TM6	O00141
Q86TM6	Q86TM6
Q9Y4K3	Q99497
